Temp_max,Temp_avg,Temp_min,Dew_max,Dew_avg,Dew_min,Hum_max,Hum_avg,Hum_min,Wind_max,Wind_avg,Wind_min,Pres_max,Pres_avg,Pres_min,Precipitation,Date
91,83.08,77,72,68.79,64,79,60,48,16,7,5,29.47,29.43,29.39,0,5-11-2022
92,81.04,71,69,65.13,60,73,50,44,15,10,7,29.4,29.35,29.3,0,5-10-2022
